,sim_number,price_vnd
16465,342927639,450000
16466,777190789,10000000
16467,862899954,450000
16468,795673672,1000000
16469,879880018,500000
16470,374221270,450000
16471,359322739,450000
16472,326177888,10000000
16473,836868686,3000000
16474,938276923,500000
16475,342428486,450000
16476,347216126,450000
16477,333066899,450000
16478,329861066,450000
16479,932760888,12000000
16480,763522411,1000000
16481,866123024,450000
16482,966791888,10000000
16483,865967958,450000
16484,794098889,12000000
16485,923282892,3000000
16486,326923966,450000
16487,339482444,5000000
16488,329613223,450000
16489,924723866,500000
16490,763367637,1000000
16491,379990505,450000
16492,865198799,450000
16493,918850661,500000
16494,824686368,3000000
16495,865112384,450000
16496,984976165,450000
16497,763376367,1000000
16498,334170345,450000
16499,325042023,450000
16500,762644188,1000000
16501,356810092,450000
16502,961931369,500000
16503,931440456,1000000
16504,784789789,50000000
16505,928581239,500000
16506,835818283,3000000
16507,705400533,1000000
16508,762779739,1000000
16509,943603478,1000000
16510,823171616,3000000
16511,332662139,450000
16512,342097775,450000
16513,797691999,12000000
16514,369090883,450000
16515,914666988,12000000
16516,327210697,450000
16517,944654635,1000000
16518,329571970,450000
16519,333562139,450000
16520,862951768,450000
16521,907095888,12000000
16522,888882922,10300000
16523,862940399,450000
16524,327805388,450000
16525,367599339,450000
16526,919351992,3000000
16527,326980599,450000
16528,972252094,500000
16529,886028008,1000000
16530,973852386,500000
16531,347510669,450000
16532,824941678,11325000
16533,348881388,450000
16534,329867239,450000
16535,868883765,3000000
16536,938326996,3000000
16537,773382444,3000000
16538,961821868,3000000
16539,763544233,1000000
16540,844665669,10000000
16541,388888721,10000000
16542,906304834,500000
16543,981749484,450000
16544,795688088,1000000
16545,924696968,10000000
16546,932386356,1000000
16547,705653659,1000000
16548,327351286,450000
16549,886507707,1000000
16550,333278788,10000000
16551,919688683,3000000
16552,859889779,10000000
16553,335951739,450000
16554,344140980,450000
16555,336070110,450000
16556,816399222,12000000
16557,762766244,1000000
16558,777779991,10000000
16559,963871994,3000000
16560,706111168,12000000
16561,374335456,450000
16562,979947856,10000000
16563,867779368,10000000
16564,845862678,11325000
16565,822333223,10000000
16566,877119596,500000
16567,924260777,10000000
16568,862931768,450000
16569,565121996,500000
16570,359196179,450000
16571,354608588,450000
16572,868321529,500000
16573,818920920,3000000
16574,877336612,500000
16575,353633299,450000
16576,981763553,450000
16577,877724456,500000
16578,327120639,450000
16579,795608282,1000000
16580,898075689,3000000
16581,932390879,3000000
16582,931881998,10000000
16583,702783234,1000000
16584,348828999,10000000
16585,773511998,3000000
16586,358534949,450000
16587,985444951,450000
16588,797111789,10000000
16589,385796660,450000
16590,329735299,450000
16591,969971393,500000
16592,345777295,450000
16593,822570678,11325000
16594,938855355,500000
16595,968398118,500000
16596,387759009,450000
16597,938750179,500000
16598,335337922,450000
16599,824518678,11325000
16600,967687979,13900000
16601,828877688,10000000
16602,344221017,450000
16603,764454953,1000000
16604,865628028,450000
16605,865197488,450000
16606,888898168,10000000
16607,705211677,1000000
16608,915444484,3000000
16609,843816688,3000000
16610,878888839,59900000
16611,934280306,1000000
16612,343738679,450000
16613,815318866,3000000
16614,563251991,500000
16615,972779003,450000
16616,889759566,10000000
16617,786586568,1000000
16618,961551299,3000000
16619,817417678,11325000
16620,373299251,450000
16621,849377979,10000000
16622,928132666,10000000
16623,333332000,12000000
16624,971231855,500000
16625,909262866,1000000
16626,396212466,500000
16627,935721975,500000
16628,962482001,10000000
16629,982960990,3000000
16630,375991188,12000000
16631,328124286,450000
16632,763562020,1000000
16633,363600603,450000
16634,944265599,1000000
16635,765042999,12000000
16636,343493166,450000
16637,921121987,12000000
16638,344050973,450000
16639,769372277,3000000
16640,344099974,450000
16641,393170592,500000
16642,866232821,450000
16643,943483013,1000000
16644,567939668,3000000
16645,943127519,1000000
16646,788888571,10000000
16647,327000525,450000
16648,348246039,450000
16649,327455513,450000
16650,793626933,1000000
16651,944638668,1000000
16652,329246006,450000
16653,779792011,10000000
16654,969021991,3000000
16655,776576576,1000000
16656,798220220,1000000
16657,941384684,1000000
16658,918773414,500000
16659,866892972,450000
16660,332304139,450000
16661,899693456,3000000
16662,796885885,3000000
16663,944066678,10000000
16664,327438778,450000
16665,989112001,10000000
16666,945833125,1000000
16667,965718433,500000
16668,846372678,11325000
16669,927151999,12000000
16670,393001155,12000000
16671,765698869,10000000
16672,902520929,3000000
16673,339784639,450000
16674,986555656,10000000
16675,777794813,3000000
16676,564281994,500000
16677,344171271,450000
16678,343060594,450000
16679,945660438,1000000
16680,343329739,450000
16681,784588181,1000000
16682,944270680,1000000
16683,336017444,450000
16684,343673739,450000
16685,796437437,1000000
16686,969373333,65000000
16687,975911119,10000000
16688,981420010,10000000
16689,889032848,1000000
16690,567895665,12000000
16691,829743678,11325000
16692,858385136,500000
16693,562353686,500000
16694,335783488,450000
16695,825868689,10000000
16696,923707479,3000000
16697,763633711,1000000
16698,705060750,10000000
16699,359944479,10000000
16700,763161444,1000000
16701,941921885,3000000
16702,969077577,3000000
16703,996931981,3000000
16704,974799300,450000
16705,762507502,1000000
16706,844567456,3000000
16707,349256996,450000
16708,343780288,450000
16709,925880968,3000000
16710,839626266,500000
16711,867989896,10000000
16712,326596739,450000
16713,967053886,500000
16714,327350166,450000
16715,976210392,500000
16716,702755199,1000000
16717,326824566,450000
16718,326165551,450000
16719,813111919,10000000
16720,944926456,1000000
16721,912481993,3000000
16722,336023588,450000
16723,327015639,450000
16724,332808080,450000
16725,961580493,500000
16726,899656879,10000000
16727,928167679,10000000
16728,702698398,1000000
16729,985006646,500000
16730,943210201,1000000
16731,964661946,500000
16732,852251444,500000
16733,344270806,450000
16734,942130596,1000000
16735,838399444,3000000
16736,947177913,1000000
16737,394340999,10000000
16738,922826789,13000000
16739,928041976,12000000
16740,973563700,450000
16741,916661579,12000000
16742,776009009,1000000
16743,764556234,1000000
16744,762799399,1000000
16745,334671110,450000
16746,336278988,450000
16747,901147373,3000000
16748,358310197,450000
16749,987246434,450000
16750,936020279,1000000
16751,797688739,1000000
16752,916438538,500000
16753,365997989,10000000
16754,862939449,450000
16755,975053454,450000
16756,762573673,1000000
16757,353919899,10000000
16758,966830626,500000
16759,766766776,11000000
16760,877334482,500000
16761,944880033,1000000
16762,968051949,500000
16763,936227952,1000000
16764,888881930,69000000
16765,849716678,11325000
16766,866789386,450000
16767,902404849,500000
16768,344509345,450000
16769,946294188,1000000
16770,392175666,10000000
16771,889165049,1000000
16772,783636339,1000000
16773,912898779,10000000
16774,813579679,10000000
16775,813575585,500000
16776,968489866,3000000
16777,934165379,1000000
16778,568331368,500000
16779,889443679,1000000
16780,819307788,10000000
16781,912195166,500000
16782,369579234,450000
16783,898860606,1000000
16784,707536668,10000000
16785,344497966,10000000
16786,909588787,3000000
16787,343150393,450000
16788,352565399,450000
16789,945002397,1000000
16790,862954239,450000
16791,345567803,450000
16792,335898989,10000000
16793,877994429,500000
16794,386424068,450000
16795,943011077,1000000
16796,763518345,1000000
16797,326453669,450000
16798,365101777,10000000
16799,898605986,1000000
16800,352404989,450000
16801,931393938,3000000
16802,889354364,1000000
16803,914092022,15000000
16804,702733933,1000000
16805,327594886,450000
16806,387400586,450000
16807,862908030,450000
16808,925154999,10000000
16809,763510012,1000000
16810,825756688,10000000
16811,971150322,500000
16812,325364994,450000
16813,335059239,450000
16814,396681102,500000
16815,333481266,450000
16816,762660060,1000000
16817,348118068,450000
16818,708158157,1000000
16819,799100422,1000000
16820,337282992,450000
16821,343446366,450000
16822,978151919,500000
16823,343285586,450000
16824,769964999,12000000
16825,962311881,3000000
16826,829101980,3000000
16827,918847284,3000000
16828,934036386,500000
16829,898316077,1000000
16830,886279379,1000000
16831,879881178,500000
16832,792385878,3000000
16833,827061992,15000000
16834,373208139,450000
16835,786677676,3000000
16836,888268388,3000000
16837,329666052,450000
16838,528961978,500000
16839,886596559,1000000
16840,975276265,450000
16841,877994779,500000
16842,869181479,3000000
16843,848888853,10300000
16844,799130765,1000000
16845,889785431,1000000
16846,973994744,450000
16847,818383638,500000
16848,327211439,450000
16849,977652968,10000000
16850,901256396,3000000
16851,799898979,10000000
16852,854382999,12000000
16853,357285728,450000
16854,865245079,450000
16855,843174888,12000000
16856,326310604,450000
16857,862908599,450000
16858,886053532,1000000
16859,823092019,15000000
16860,702441166,1000000
16861,865510039,450000
16862,769869686,10000000
16863,327556339,450000
16864,934183678,10000000
16865,862905554,450000
16866,372573680,450000
16867,888123786,1000000
16868,942259268,1000000
16869,896041368,1000000
16870,868117721,500000
16871,971626966,500000
16872,388963939,3000000
16873,825823579,10000000
16874,942692010,3000000
16875,866381479,450000
16876,598388883,12000000
16877,328475366,450000
16878,373835065,450000
16879,343973688,450000
16880,935411996,3000000
16881,812330077,3000000
16882,338526286,450000
16883,969461279,3000000
16884,962282004,10000000
16885,903456310,500000
16886,708181481,1000000
16887,816410000,10000000
16888,346094379,450000
16889,981582716,500000
16890,326130440,450000
16891,335107339,450000
16892,824071984,15000000
16893,869645555,65000000
16894,941001578,3000000
16895,939580146,500000
16896,329637268,450000
16897,965936266,500000
16898,865666164,450000
16899,355559569,10000000
16900,359123268,450000
16901,705910310,1000000
16902,961719995,3000000
16903,782988668,10000000
16904,349222258,10000000
16905,788777770,10000000
16906,866221992,450000
16907,862995876,450000
16908,981168168,3000000
16909,899992982,10000000
16910,329190639,450000
16911,868903668,3000000
16912,566251993,500000
16913,877335527,500000
16914,898765482,1000000
16915,941689994,3000000
16916,912633113,500000
16917,816767675,3000000
16918,702270666,12000000
16919,984838341,450000
16920,334809839,450000
16921,382555339,450000
16922,941841993,3000000
16923,327210805,450000
16924,942213136,1000000
16925,909129620,1000000
16926,854569992,3000000
16927,865386446,450000
16928,328521799,450000
16929,326060614,450000
16930,773355915,1000000
16931,829511111,120000000
16932,795646336,1000000
16933,827821368,500000
16934,393366639,3000000
16935,859599399,3000000
16936,926127888,10000000
16937,357102678,10000000
16938,946511984,1000000
16939,921111985,12000000
16940,365373088,450000
16941,332389123,450000
16942,926117929,3000000
16943,975735980,450000
16944,995567678,13000000
16945,886111199,12000000
16946,353222111,10000000
16947,344310211,450000
16948,988694497,450000
16949,877153386,500000
16950,379611611,450000
16951,943050879,3000000
16952,922696779,10000000
16953,366127686,450000
16954,826270678,11325000
16955,344090510,450000
